_class_name,_created_at,_object_id,_updated_at,areaName,locationName,projectName
Project,2013-02-07T16:13:34.203Z,fQDi5wnfJp,2014-05-30T14:01:58.544Z,ponui_4000_9,auckland,13-501 Apple (AFOC)
Project,2013-07-26T12:27:04.234Z,QvBkCgVsZj,2014-05-30T14:02:06.661Z,Cheyenne,Cheyenne,13-501 Apple
Project,2013-07-26T12:25:26.937Z,C5k3yhrid2,2014-05-30T14:02:06.731Z,Ottawa,Ottawa,13-501 Apple
Project,2013-07-26T12:24:51.156Z,slVpNPeLhV,2014-05-30T14:02:07.033Z,Nepean,Ottawa,13-501 Apple
Project,2013-07-26T12:24:26.702Z,UREInJVOfh,2014-05-30T14:02:07.258Z,Kanata,Ottawa,13-501 Apple
Project,2013-07-26T12:22:50.015Z,tFFLOWzfYx,2014-05-30T14:02:07.486Z,Cumberland,Ottawa,13-501 Apple
Project,2013-07-26T12:21:48.861Z,7qD1QTCxVp,2014-05-30T14:02:07.720Z,Chelsea,Ottawa,13-501 Apple
Project,2013-07-24T18:19:39.724Z,Jt3LQdj3sK,2014-05-30T14:02:07.954Z,Layton,Ogden,13-501 Apple
Project,2013-07-24T18:19:08.867Z,I9Iv5lIKkP,2014-05-30T14:02:08.208Z,Ogden,Ogden,13-501 Apple
Project,2013-07-24T16:02:58.426Z,CA6t3D8jlh,2014-05-30T14:02:08.431Z,Provo,Salt Lake City,13-501 Apple
Project,2013-07-24T16:02:29.825Z,fVtYamtZgS,2014-05-30T14:02:08.698Z,Magna,Salt Lake City,13-501 Apple
Project,2013-07-24T16:02:06.953Z,WVbF5btUcO,2014-05-30T14:02:08.984Z,Bountiful,Salt Lake City,13-501 Apple
Project,2013-07-24T16:01:40.806Z,T3S4arr4yL,2014-05-30T14:02:09.201Z,American Fork,Salt Lake City,13-501 Apple
Project,2013-06-03T17:24:11.181Z,2YlVfqDLPb,2014-05-30T14:02:26.876Z,IL-2013-06-02,Illinois,13-515-ASI-NRI-SLI
Project,2013-06-03T17:23:20.898Z,4MmFehUSKc,2014-05-30T14:02:27.092Z,MS-2013-05-27,Mississippi,13-515-ASI-NRI-SLI
Project,2013-06-03T17:22:42.206Z,ZwgtTSHCAD,2014-05-30T14:02:27.337Z,MS-2013-05-25,Mississippi,13-515-ASI-NRI-SLI
Project,2013-07-23T18:20:40.360Z,Fk2yiPE93E,2014-05-30T14:02:10.248Z,Meridian,Boise,13-501 Apple
Project,2013-07-23T18:20:15.021Z,GKVG60Y64N,2014-05-30T14:02:10.480Z,Lowell,Boise,13-501 Apple
Project,2013-07-23T18:19:52.358Z,azJBwUcC40,2014-05-30T14:02:10.706Z,Kung,Boise,13-501 Apple
Project,2013-07-23T18:19:20.913Z,8OPtRJaJwx,2014-05-30T14:02:11.059Z,Eagle,Boise,13-501 Apple
Project,2013-04-17T12:39:23.850Z,K9586PMk00,2014-05-30T14:02:28.620Z,SC-2013-04-15,South Carolina,13-515-ASI-NRI-SLI
Project,2013-04-17T12:30:03.197Z,v1mR0Bbwob,2014-05-30T14:02:28.887Z,SC-2013-04-11,South Carolina,13-515-ASI-NRI-SLI
Project,2013-04-10T12:35:20.824Z,HeNMyVpq3Z,2014-05-30T14:02:29.118Z,FL-2013-04-15,Florida,13-515-ASI-NRI-SLI
Project,2013-04-10T12:34:17.821Z,9qpOejS28r,2014-05-30T14:02:29.446Z,grand_canyon_9,Grand_Canyon-Skywalk_9,13-501 Apple
Project,2013-04-10T12:33:14.261Z,dHbQWEmTHc,2014-05-30T14:02:29.649Z,skywalk_9,Grand_Canyon-Skywalk_9,13-501 Apple
Project,2013-04-10T12:32:17.729Z,yukDz9w9zp,2014-05-30T14:02:29.897Z,grand_canyon,Grand_Canyon-Skywalk_9,13-501 Apple
Project,2013-04-01T19:54:02.670Z,vhPF9Mv1uH,2014-05-30T14:02:30.177Z,Color_3Sites_5Lns_24Exps_4200AGL,Southern_Indiana,12-527_inDNR_spring2013
Project,2013-03-13T17:58:43.031Z,7OZ4FIxFqC,2014-05-30T14:02:30.452Z,1_koloa_r1_9,hawii,13-501 Apple
Project,2013-03-13T17:55:11.800Z,ZxHmsggRNc,2014-05-30T14:02:30.688Z,orlando_ew2_9,Orlando,13-501 Apple
Project,2013-03-13T17:53:17.060Z,3nunFpvJdK,2014-05-30T14:02:30.960Z,deland_9,Orlando,13-501 Apple
Project,2013-03-13T17:52:14.207Z,i4tbcPh3xW,2014-05-30T14:02:31.335Z,daytona_beach_9,Orlando,13-501 Apple
Project,2013-03-13T17:48:41.197Z,QvXxE9ThPR,2014-05-30T14:02:34.840Z,4_n_key_largo_9,keys,13-501 Apple
Project,2013-03-13T17:47:52.753Z,e0qBTzAN7K,2014-05-30T14:02:35.117Z,3_key_largo_9,keys,13-501 Apple
Project,2013-03-13T17:47:50.275Z,x592YtHcCA,2014-05-30T14:02:35.356Z,2_tavernier_9,keys,13-501 Apple
Project,2013-03-13T17:47:43.351Z,iiPux64F7H,2014-05-30T14:02:35.612Z,1_islamorada_9,keys,13-501 Apple
Project,2013-03-13T17:45:49.980Z,OivXpzQeeB,2014-05-30T14:02:35.834Z,macassar_9,capetown,13-501 Apple (AFOC)
Project,2013-07-19T15:13:01.445Z,CYMQgNQVYh,2014-05-30T14:02:17.953Z,Southfield,Detroit,13-501 Apple
Project,2013-03-13T17:45:00.646Z,zyvNtgwr6C,2014-05-30T14:02:36.342Z,seal_island_9_r1,capetown,13-501 Apple (AFOC)
Project,2013-03-13T17:43:56.872Z,MMtPYnElcG,2014-05-30T14:02:36.579Z,3_whitby,wellington,13-501 Apple (AFOC)
Project,2013-03-13T17:43:40.378Z,e0fIK8LlFS,2014-05-30T14:02:36.800Z,3_mtns3,wellington,13-501 Apple (AFOC)
Project,2013-03-13T17:43:02.918Z,qZyqMwJYZ3,2014-05-30T14:02:37.079Z,3_mtns1-2,wellington,13-501 Apple (AFOC)
Project,2013-03-13T17:42:57.276Z,CjvswnfdCL,2014-05-30T14:02:37.309Z,3_lower_hutt,wellington,13-501 Apple (AFOC)
Project,2013-03-13T17:42:31.304Z,B7QqgY1MfO,2014-05-30T14:02:37.551Z,3_coast1-2,wellington,13-501 Apple (AFOC)
Project,2013-03-13T17:42:06.862Z,Av6RGbsR4E,2014-05-30T14:02:37.799Z,3_central,wellington,13-501 Apple (AFOC)
Project,2013-03-13T17:41:37.747Z,KZQKmR7ZCZ,2014-05-30T14:02:38.040Z,3_upper_hutt,wellington,13-501 Apple (AFOC)
Project,2013-03-13T17:41:20.439Z,5ojdqrPoNl,2014-05-30T14:02:38.260Z,3_mtns4,wellington,13-501 Apple (AFOC)
Project,2013-03-13T17:41:05.658Z,Nh3epivFRl,2014-05-30T14:02:38.574Z,3_karori,wellington,13-501 Apple (AFOC)
Project,2013-03-13T17:40:47.592Z,oNNlXisI0E,2014-05-30T14:02:38.830Z,3_cc,wellington,13-501 Apple (AFOC)
Project,2013-03-13T17:39:45.608Z,U2aWgboWFj,2014-05-30T14:02:39.354Z,2_coast1-2_r1,wellington,13-501 Apple (AFOC)
Project,2013-03-13T17:40:17.147Z,7KiDapY1d8,2014-05-30T14:02:39.081Z,2_mtns1-2_r1,wellington,13-501 Apple (AFOC)
Project,2013-03-13T17:39:17.826Z,c21Y1gXsq5,2014-05-30T14:02:41.953Z,2_upper_hutt_r1,wellington,13-501 Apple (AFOC)
Project,2013-03-13T17:38:36.060Z,scawmjGyWj,2014-05-30T14:02:43.268Z,2_whitby,wellington,13-501 Apple (AFOC)
Project,2013-03-13T17:38:09.534Z,mgDXgpOdRd,2014-05-30T14:02:43.669Z,2_mtns3_r1,wellington,13-501 Apple (AFOC)
Project,2013-03-13T17:38:57.008Z,PKKOf54r74,2014-05-30T14:02:42.220Z,2_lower_hutt_r1,wellington,13-501 Apple (AFOC)
Project,2013-09-20T19:19:23.012Z,D0bvGxV21I,2014-05-30T14:03:19.691Z,Kuhulu Rock,Hawaii,13-501 Apple
Project,2013-09-20T19:19:04.321Z,e4xNOhRBt3,2014-05-30T14:03:19.886Z,Kalaoa,Hawaii,13-501 Apple
Project,2013-09-20T19:18:45.413Z,Q8TTPzP6u6,2014-05-30T14:03:20.194Z,Captain Cook,Hawaii,13-501 Apple
Project,2013-09-20T18:55:59.398Z,uB0Dl8vdOM,2014-05-30T14:03:20.474Z,Freeport,Bahamas,13-501 Apple
Project,2013-09-20T14:58:28.492Z,ueZ8NY1YXh,2014-05-30T14:03:20.745Z,Redlands,Los Angeles,13-501 Apple
Project,2013-09-20T13:42:44.978Z,DSvlY8KBrA,2014-05-30T14:03:20.974Z,San Juan,Los Angeles,13-501 Apple
Project,2013-09-19T17:57:42.518Z,sM50NuG7wh,2014-05-30T14:03:21.220Z,Marina S,Monterey,13-501 Apple
Project,2013-09-17T20:10:19.593Z,qt7dVXGfAU,2014-05-30T14:03:21.475Z,Durham,Raleigh,13-501 Apple
Project,2013-09-17T20:09:59.495Z,WlLZQwZVFr,2014-05-30T14:03:21.685Z,Apex,Raleigh,13-501 Apple
Project,2013-09-17T20:09:37.554Z,XRU2xZJApD,2014-05-30T14:03:21.909Z,Chapel Hill,Raleigh,13-501 Apple
Project,2013-09-17T20:09:19.241Z,9QS2cBUAXf,2014-05-30T14:03:22.121Z,Wake Forest,Raleigh,13-501 Apple
Project,2013-09-13T13:02:15.950Z,QoqKj6q4Kl,2014-05-30T14:03:22.365Z,Morrisville,Raleigh,13-501 Apple
Project,2013-09-13T13:01:55.364Z,vXuDRw4Mgd,2014-05-30T14:03:22.616Z,Raleigh CC,Raleigh,13-501 Apple
Project,2013-09-12T16:09:09.077Z,urPoGWNbqn,2014-05-30T14:03:22.848Z,Mountains SW,Monterey,13-501 Apple
Project,2013-09-12T16:09:03.364Z,sXjemN3PS2,2014-05-30T14:03:23.084Z,Mountains S,Monterey,13-501 Apple
Project,2013-09-12T16:08:56.242Z,8NYOgsgcmo,2014-05-30T14:03:23.342Z,Mountains NE,Monterey,13-501 Apple
Project,2013-09-12T13:55:38.524Z,BAMPKGLZtz,2014-05-30T14:03:23.788Z,Salinas,Monterey,13-501 Apple
Project,2013-09-12T16:08:44.545Z,M8UTwSeEtr,2014-05-30T14:03:23.561Z,Mountains N,Monterey,13-501 Apple
Project,2013-09-12T13:55:05.871Z,dnVT50WTd2,2014-05-30T14:03:24.020Z,Marnia,Monterey,13-501 Apple
Project,2013-09-12T13:47:28.748Z,IXSnx6KsNJ,2014-05-30T14:03:24.248Z,Yellowstone W,Yellowstone,13-501 Apple
Project,2013-09-12T13:47:08.987Z,tph5DvVAPy,2014-05-30T14:03:24.497Z,Yellowstone E,Yellowstone,13-501 Apple
Project,2013-09-06T17:43:49.747Z,eQUEZae8HC,2014-05-30T14:03:24.687Z,Watsonville,Monterey,13-501 Apple
Project,2013-03-13T17:53:17.060Z,3nunFpvJdK,2014-05-30T14:02:30.960Z,deland_9,Orlando,13-501 Apple
Project,2013-09-06T17:43:12.937Z,J0AGaSOoCy,2014-05-30T14:03:25.147Z,Gilroy,Monterey,13-501 Apple
Project,2013-09-05T14:27:34.346Z,Nw9cxAATOs,2014-05-30T14:03:25.383Z,Zion S,Zion,13-501 Apple
Project,2013-09-05T14:26:50.687Z,AhsamM9A8C,2014-05-30T14:03:25.592Z,Zion N,Zion,13-501 Apple
Project,2013-08-30T21:54:24.133Z,z9Yay75PTP,2014-05-30T14:03:25.833Z,Spanish Lake,St Louis,13-501 Apple
Project,2013-08-30T21:54:09.486Z,Dz916nMht4,2014-05-30T14:03:26.103Z,Overland,St Louis,13-501 Apple
Project,2013-03-13T17:45:49.980Z,OivXpzQeeB,2014-05-30T14:02:35.834Z,macassar_9,capetown,13-501 Apple (AFOC)
Project,2013-08-30T21:53:47.109Z,PDSNkd9J9n,2014-05-30T14:03:26.627Z,Ballwin,St Louis,13-501 Apple
Project,2013-08-30T21:53:40.791Z,3KED2e8eIQ,2014-05-30T14:03:26.851Z,Affton,St Louis,13-501 Apple
Project,2013-08-30T21:53:32.549Z,Edl7qbwilS,2014-05-30T14:03:27.223Z,Oakville,St Louis,13-501 Apple
Project,2013-08-30T19:47:04.326Z,FrE2ulGwc3,2014-05-30T14:03:27.552Z,Granite City,St Louis,13-501 Apple
Project,2013-08-30T19:46:32.343Z,gjBAl7VaKA,2014-05-30T14:03:27.779Z,St Louis CC,St Louis,13-501 Apple
Project,2013-08-30T19:42:44.292Z,Pdai7BzfVx,2014-05-30T14:03:28.072Z,Boulder,Colorado,13-514 McKim & Creed
Project,2013-08-29T13:40:49.052Z,UhEHUMew4N,2014-05-30T14:03:28.305Z,Dusseldorf N,Dusseldorf,13-501 Apple
Project,2013-08-29T13:40:06.598Z,32cCQoqW42,2014-05-30T14:03:28.536Z,Dusseldor CC,Dusseldorf,13-501 Apple
Project,2013-08-29T13:31:37.868Z,pO26MVW9py,2014-05-30T14:03:28.771Z,Dusseldorf,Dusseldorf,13-501 Apple
Project,2013-08-27T18:53:08.755Z,g60UvTxqe1,2014-05-30T14:03:29.237Z,LaGuardia,New York,13-501 Apple
Project,2013-08-28T20:25:28.556Z,tlzVFVfVUj,2014-05-30T14:03:29.013Z,Bend,Oregon Bend,13-501 Apple
Project,2013-08-27T18:52:19.846Z,rw0zsJDvkF,2014-05-30T14:03:29.509Z,JFK,New York,13-501 Apple
Project,2013-08-23T16:38:13.739Z,6jcJYKNLaB,2014-05-30T14:03:29.711Z,Scotts Valley,West Bay Area,13-501 Apple
Project,2013-08-23T16:37:44.889Z,2HcuFxZGKm,2014-05-30T14:03:29.955Z,Boulder Creek,West Bay Area,13-501 Apple
Project,2013-08-23T15:09:06.389Z,5qi3EtdDyO,2014-05-30T14:03:30.208Z,San Gregorio,West Bay Area,13-501 Apple
Project,2013-08-22T17:34:30.181Z,ISlcfx37ql,2014-05-30T14:03:30.464Z,Wilimington,Philadelphia,13-501 Apple
Project,2013-08-22T17:24:53.463Z,iYQAFc6vmV,2014-05-30T14:03:30.667Z,Trenton,Philadelphia,13-501 Apple
Project,2013-08-22T17:24:42.522Z,yFg9EOIgEZ,2014-05-30T14:03:30.899Z,Newton,Philadelphia,13-501 Apple
Project,2013-08-22T17:24:28.707Z,3SRsXgWJOL,2014-05-30T14:03:31.146Z,Levittown,Philadelphia,13-501 Apple
Project,2013-08-22T17:24:22.150Z,OYAX2cJBHJ,2014-05-30T14:03:31.382Z,Hamilton,Philadelphia,13-501 Apple
Project,2013-08-22T17:24:14.456Z,W3cGqUEBCl,2014-05-30T14:03:31.617Z,Chester,Philadelphia,13-501 Apple
Project,2013-09-20T18:55:59.398Z,uB0Dl8vdOM,2014-05-30T14:03:20.474Z,Freeport,Bahamas,13-501 Apple
Project,2013-08-19T14:57:26.562Z,vj4Q3rbN4F,2014-05-30T14:03:32.089Z,Testing,South Bend,13-529_Saab
Project,2013-08-16T20:24:52.900Z,2w8bE8lQDX,2014-05-30T14:03:32.344Z,Mammoth,Yosemite,13-501 Apple
Project,2013-08-16T20:24:14.288Z,2HOXbstxRd,2014-05-30T14:03:32.561Z,Layell,Yosemite,13-501 Apple
Project,2013-08-16T20:23:36.209Z,0UtRoxqGeJ,2014-05-30T14:03:32.878Z,Yosemite,Yosemite,13-501 Apple
Project,2013-08-15T16:51:44.145Z,n83q79WTtY,2014-05-30T14:03:33.133Z,Levittown,New York,13-501 Apple
Project,2013-08-15T16:51:14.564Z,VWkRtzT9Zv,2014-05-30T14:03:33.371Z,Essex,New York,13-501 Apple
Project,2013-08-15T16:50:37.393Z,ovJGAepfMp,2014-05-30T14:03:35.998Z,Patterson,New York,13-501 Apple
Project,2013-08-15T14:19:09.029Z,3KzJFJop2y,2014-05-30T14:03:36.523Z,Carson City S,Lake Tahoe,13-501 Apple
Project,2013-08-15T14:18:20.134Z,pldZX6nSJo,2014-05-30T14:03:36.791Z,Duisburg CC EW,Duisburg,13-501 Apple (AFOC)
Project,2013-08-15T14:17:33.608Z,B9ur5Mofjl,2014-05-30T14:03:37.164Z,Duisburg EW,Duisburg,13-501 Apple (AFOC)
Project,2013-08-13T20:14:17.681Z,UY13xdj8dx,2014-05-30T14:03:37.409Z,Reno S,Lake Tahoe,13-501 Apple
Project,2013-08-13T20:13:48.092Z,TZmrU8e65v,2014-05-30T14:03:37.651Z,Reno N,Lake Tahoe,13-501 Apple
Project,2013-08-12T19:37:12.193Z,UTizVby3YV,2014-05-30T14:03:37.914Z,Dortmund CC,Dordmund,13-501 Apple (AFOC)
Project,2013-08-12T19:30:39.302Z,SGiYjXy5d1,2014-05-30T14:03:38.172Z,Dortmund,Dortmund,13-501 Apple (AFOC)
Project,2013-08-12T19:28:08.076Z,dV3Y0R0PoJ,2014-05-30T14:03:38.434Z,Duisburg CC,Disburg,13-501 Apple (AFOC)
Project,2013-08-12T19:27:00.525Z,IdHrFpmMBS,2014-05-30T14:03:38.686Z,Duisburg,Disburg,13-501 Apple (AFOC)
Project,2013-08-12T19:26:27.309Z,lwKMPenNhI,2014-05-30T14:03:38.981Z,Magna E,Salt Lake City,13-501 Apple
Project,2013-08-12T19:05:51.738Z,MBrQDJYFZ4,2014-05-30T14:03:39.264Z,Carson City N,Lake Tahoe,13-501 Apple
Project,2013-08-12T18:00:58.206Z,VlqFTkRkRb,2014-05-30T14:03:39.480Z,Edison N,New York,13-501 Apple
Project,2013-08-12T18:00:32.786Z,tJPFL94ual,2014-05-30T14:03:39.687Z,Edison,New York,13-501 Apple
Project,2013-08-12T17:59:39.132Z,gaW7lfTFWr,2014-05-30T14:03:39.956Z,Newark,New York,13-501 Apple
Project,2013-08-09T13:54:17.882Z,CM3WMZjT2U,2014-05-30T14:03:40.159Z,Orlando 6100 9 R1,Orlando,13-529_Saab
Project,2013-08-09T13:53:52.733Z,or5CJhmuXQ,2014-05-30T14:03:40.414Z,Orlando 4800 9 R1,Orlando,13-529_Saab
Project,2013-08-09T13:53:26.509Z,39tuSnvPza,2014-05-30T14:03:43.247Z,Orlando 2400 9 R1,Orlando,13-529_Saab
Project,2013-08-09T13:52:46.054Z,8rbe4yO6bI,2014-05-30T14:03:43.495Z,Orlando 1200 9 R1,Orlando,13-529_Saab
Project,2013-08-09T13:51:51.209Z,ltHbxWw8QQ,2014-05-30T14:03:43.811Z,Orlando 600 9 R1,Orlando,13-529_Saab
Project,2013-08-06T14:17:25.158Z,eDeBG7sEwZ,2014-05-30T14:03:44.111Z,Essen CC,Essen,13-501 Apple (AFOC)
Project,2013-08-06T14:16:50.923Z,PRF2gLeLQL,2014-05-30T14:03:44.311Z,Essen,Essen,13-501 Apple (AFOC)
Project,2013-08-06T14:12:13.211Z,wtAYKJpICk,2014-05-30T14:03:44.595Z,Essen S,Essen,13-501 Apple (AFOC)
Project,2013-08-05T19:35:26.275Z,beJ9Yfpm3c,2014-05-30T14:03:44.934Z,Mountains 5,Eugene,13-501 Apple
Project,2013-08-05T19:35:07.131Z,WTh6imQrYN,2014-05-30T14:03:45.232Z,Mountains 4,Eugene,13-501 Apple
Project,2013-08-05T19:34:42.064Z,09Z3Qpx79Z,2014-05-30T14:03:45.490Z,Mountains 3,Eugene,13-501 Apple
Project,2013-08-05T19:34:21.268Z,uULN503osf,2014-05-30T14:03:45.731Z,Mountains 2,Eugene,13-501 Apple
Project,2013-08-05T19:33:35.332Z,ZfllPce4QF,2014-05-30T14:03:45.977Z,Mountains 1,Eugene,13-501 Apple
Project,2013-08-05T19:33:06.430Z,NAMnH4rz59,2014-05-30T14:03:46.234Z,Thurston,Eugene,13-501 Apple
Project,2013-08-05T19:32:43.451Z,nyd9JklZ6M,2014-05-30T14:03:46.482Z,Jasper,Eugene,13-501 Apple
Project,2013-08-05T19:31:41.224Z,eGBq1jvV8I,2014-05-30T14:03:46.717Z,Springfield,Eugene,13-501 Apple
Project,2013-08-05T19:30:46.012Z,C56lyQsgT0,2014-05-30T14:03:46.937Z,Eugene,Eugene,13-501 Apple
Project,2013-08-02T18:20:39.987Z,smQI83KnHX,2014-05-30T14:03:47.178Z,Tampa_EW,Tampa,13-529_Saab
Project,2013-08-02T18:18:27.056Z,Imobifhkw3,2014-05-30T14:03:47.444Z,Tampa_NS,Tampa,13-529_Saab
Project,2013-08-02T18:16:42.060Z,Fi6NEZHIhu,2014-05-30T14:03:47.681Z,CC,Bochum,13-501 Apple (AFOC)
Project,2013-08-02T18:12:35.606Z,W4YAwU43oW,2014-05-30T14:03:47.921Z,Bochum,Bochum,13-501 Apple (AFOC)
Project,2013-08-01T14:20:34.626Z,x3iQhP8dMa,2014-05-30T14:03:48.232Z,Mt. Rushmore,Rapid City,13-501 Apple
Project,2013-08-01T14:20:09.059Z,3wl2yFIlN1,2014-05-30T14:03:50.720Z,Rapid City,Rapid City,13-501 Apple
Project,2013-08-01T14:19:27.509Z,TuXmB6OCrB,2014-05-30T14:03:51.040Z,Greenly,Greenly,13-501 Apple
Project,2013-08-01T14:18:52.411Z,J5AA1ibFEW,2014-05-30T14:03:51.340Z,Loveland,Fort Collins,13-501 Apple
Project,2013-08-01T14:18:25.154Z,EZNUi34zuL,2014-05-30T14:03:51.588Z,Fort Collins,Fort Collins,13-501 Apple
Project,2013-07-26T12:29:10.085Z,zF4AIfDurk,2014-05-30T14:03:51.887Z,area_to_fly_Tampa_big,AREA_TO_FLY_TAMPA_BIG,13-529_Saab
Project,2013-08-16T20:24:52.900Z,2w8bE8lQDX,2014-05-30T14:03:32.344Z,Mammoth,Yosemite,13-501 Apple
Project,2013-12-05T13:53:19.041Z,A5fGmBIINY,2014-05-30T14:04:21.916Z,Westland National Park,Glaciers,13-501 Apple (AFOC)
Project,2013-12-05T13:53:14.425Z,JcMU4mQEyv,2014-05-30T14:04:22.155Z,Karangarua,Glaciers,13-501 Apple (AFOC)
Project,2013-12-04T15:49:29.364Z,mVEX6OZGsx,2014-05-30T14:04:22.447Z,Ciudad Del Plata,Montevideo,13-501 Apple (AFOC)
Project,2013-08-15T16:51:14.564Z,VWkRtzT9Zv,2014-05-30T14:03:33.371Z,Essex,New York,13-501 Apple
Project,2013-12-04T15:49:23.455Z,cRWooheIax,2014-05-30T14:04:23.005Z,Ciudad De La Costa,Montevideo,13-501 Apple (AFOC)
Project,2013-12-04T15:49:21.004Z,gAuqvKEDwT,2014-05-30T14:04:25.617Z,San Luis,Montevideo,13-501 Apple (AFOC)
Project,2013-08-15T14:18:20.134Z,pldZX6nSJo,2014-05-30T14:03:36.791Z,Duisburg CC EW,Duisburg,13-501 Apple (AFOC)
Project,2013-08-15T14:17:33.608Z,B9ur5Mofjl,2014-05-30T14:03:37.164Z,Duisburg EW,Duisburg,13-501 Apple (AFOC)
Project,2013-12-03T14:47:21.193Z,2lTdl4LZym,2014-05-30T14:04:26.473Z,Bluff,Natal,13-501 Apple (AFOC)
Project,2013-08-13T20:13:48.092Z,TZmrU8e65v,2014-05-30T14:03:37.651Z,Reno N,Lake Tahoe,13-501 Apple
Project,2013-08-12T19:37:12.193Z,UTizVby3YV,2014-05-30T14:03:37.914Z,Dortmund CC,Dordmund,13-501 Apple (AFOC)
Project,2013-12-02T13:19:12.494Z,5fWI9AdCD6,2014-05-30T14:04:27.216Z,Tripplers Passage,Brisbane,13-501 Apple (AFOC)
Project,2013-11-26T21:24:06.164Z,kWhVT86bWE,2014-05-30T14:04:27.533Z,Pimpama,Brisbane,13-501 Apple (AFOC)
Project,2013-11-26T21:24:02.582Z,ivJaYannSM,2014-05-30T14:04:27.807Z,Runaway Bay,Gold Coast,13-501 Apple (AFOC)
Project,2013-11-26T21:23:59.329Z,E16JlP1TLP,2014-05-30T14:04:27.980Z,Oxenford,Gold Coast,13-501 Apple (AFOC)
Project,2013-08-12T19:05:51.738Z,MBrQDJYFZ4,2014-05-30T14:03:39.264Z,Carson City N,Lake Tahoe,13-501 Apple
Project,2013-08-12T18:00:58.206Z,VlqFTkRkRb,2014-05-30T14:03:39.480Z,Edison N,New York,13-501 Apple
Project,2013-08-12T18:00:32.786Z,tJPFL94ual,2014-05-30T14:03:39.687Z,Edison,New York,13-501 Apple
Project,2013-11-22T20:05:08.933Z,78jzxO8kdu,2014-05-30T14:04:29.021Z,Queenstown,Queenstown,13-501 Apple (AFOC)
Project,2013-11-22T20:05:05.688Z,BUTFwG4noj,2014-05-30T14:04:29.283Z,Mts05,Queenstown,13-501 Apple (AFOC)
Project,2013-11-22T20:05:02.758Z,fVahHWhYpK,2014-05-30T14:04:29.525Z,Mts04,Queenstown,13-501 Apple (AFOC)
Project,2013-08-09T13:53:26.509Z,39tuSnvPza,2014-05-30T14:03:43.247Z,Orlando 2400 9 R1,Orlando,13-529_Saab
Project,2013-08-09T13:52:46.054Z,8rbe4yO6bI,2014-05-30T14:03:43.495Z,Orlando 1200 9 R1,Orlando,13-529_Saab
Project,2013-08-09T13:51:51.209Z,ltHbxWw8QQ,2014-05-30T14:03:43.811Z,Orlando 600 9 R1,Orlando,13-529_Saab
Project,2013-08-06T14:17:25.158Z,eDeBG7sEwZ,2014-05-30T14:03:44.111Z,Essen CC,Essen,13-501 Apple (AFOC)
Project,2013-08-06T14:16:50.923Z,PRF2gLeLQL,2014-05-30T14:03:44.311Z,Essen,Essen,13-501 Apple (AFOC)
Project,2013-08-06T14:12:13.211Z,wtAYKJpICk,2014-05-30T14:03:44.595Z,Essen S,Essen,13-501 Apple (AFOC)
Project,2013-08-05T19:35:26.275Z,beJ9Yfpm3c,2014-05-30T14:03:44.934Z,Mountains 5,Eugene,13-501 Apple
Project,2013-08-05T19:35:07.131Z,WTh6imQrYN,2014-05-30T14:03:45.232Z,Mountains 4,Eugene,13-501 Apple
Project,2013-08-05T19:34:42.064Z,09Z3Qpx79Z,2014-05-30T14:03:45.490Z,Mountains 3,Eugene,13-501 Apple
Project,2013-11-19T22:36:25.374Z,lON2aOR9WL,2014-05-30T14:04:34.679Z,Brendale,Brisbane,13-501 Apple (AFOC)
Project,2013-11-19T22:36:19.881Z,9vrPg9CgCO,2014-05-30T14:04:34.932Z,Deception Bay,Brisbane,13-501 Apple (AFOC)
Project,2013-08-05T19:33:06.430Z,NAMnH4rz59,2014-05-30T14:03:46.234Z,Thurston,Eugene,13-501 Apple
Project,2013-08-05T19:32:43.451Z,nyd9JklZ6M,2014-05-30T14:03:46.482Z,Jasper,Eugene,13-501 Apple
Project,2013-11-19T22:36:02.958Z,WAfnfCW1c1,2014-05-30T14:04:35.663Z,Ipswich,Brisbane,13-501 Apple (AFOC)
Project,2013-11-19T22:35:24.743Z,opcD77KYy6,2014-05-30T14:04:35.896Z,Brisbane_CC,Brisbane,13-501 Apple (AFOC)
Project,2013-11-15T21:32:25.641Z,VFxkhqWUU9,2014-05-30T14:04:36.185Z,Alberton,Johannesburg,13-501 Apple (AFOC)
Project,2013-08-02T18:18:27.056Z,Imobifhkw3,2014-05-30T14:03:47.444Z,Tampa_NS,Tampa,13-529_Saab
Project,2013-08-02T18:16:42.060Z,Fi6NEZHIhu,2014-05-30T14:03:47.681Z,CC,Bochum,13-501 Apple (AFOC)
Project,2013-11-15T21:29:55.289Z,VEtpQbKq1w,2014-05-30T14:04:37.000Z,Johannesburg,Johannesburg,13-501 Apple (AFOC)
Project,2013-11-15T21:27:26.915Z,kJw56pGJJl,2014-05-30T14:04:37.225Z,Nelson,Nelson,13-501 Apple (AFOC)
Project,2013-09-24T19:42:49.703Z,CkRl4RCgch,2014-05-30T14:04:37.484Z,Bridger Jack Mesa,Arches,13-501 Apple
Project,2013-09-23T20:49:55.863Z,dAz3RpbMxR,2014-05-30T14:04:37.761Z,Moab,Arches,13-501 Apple
Project,2013-09-23T19:06:28.928Z,cbMeJBC3kA,2014-05-30T14:04:38.004Z,Bay Bridge,San Francisco,13-501 Apple
Project,2013-09-23T15:38:56.022Z,x1nIrKWUK5,2014-05-30T14:04:38.270Z,Escondido,San Diego,13-501 Apple
